MannWhit_P_values,bonferroni_p_Values_corrected,sidak_p_Values_corrected,holm-sidak_p_Values_corrected,holm_p_Values_corrected,simes-hochberg_p_Values_corrected,hommel_p_Values_corrected,fdr_bh_p_Values_corrected,fdr_by_p_Values_corrected,fdr_tsbh_p_Values_corrected,fdr_tsbky_p_Values_corrected
numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric
0.36632185864402644,1.0,1.0,1.0,1.0,0.5,0.5,0.400178624144727,1.0,0.17688576997438674,0.18788545859215988
0.000972213873651168,1.0,0.9999999994021272,0.9999993020147716,1.0,0.5,0.5,0.002919720148390264,0.030856952115194753,0.0012905660507517831,0.0013708202436187073
0.0395227659217964,1.0,1.0,1.0,1.0,0.5,0.5,0.06675497574835398,0.7054974399699268,0.029506836628531843,0.031341727106473344
0.45976011827905955,1.0,1.0,1.0,1.0,0.5,0.5,0.47221811484458315,1.0,0.20872845224718659,0.22170828652510072
7.827042300823218e-08,0.0017089564159617414,0.0017074970487134244,0.001558479089006637,0.0015596947192850427,0.0015596947192850427,0.0013814748956097514,8.949984738475536e-07,9.458757568225314e-06,3.95604574109313e-07,4.2020534969233074e-07
0.00022217768315951564,1.0,0.9921838760741875,0.9707468662470496,1.0,0.5,0.5,0.0008161217251185842,0.008625151628329346,0.00036073970729685146,0.0003831724018709066
0.015941221904278137,1.0,1.0,1.0,1.0,0.5,0.5,0.031220131475942714,0.3299487803700568,0.013799830029968083,0.014657976128039304
0.00012308244329881625,1.0,0.9319523759548606,0.8663900070359898,1.0,0.5,0.5,0.0004897725655160114,0.005176142860745018,0.00021648781853050405,0.00022995017106299627
0.006880951358251309,1.0,1.0,1.0,1.0,0.5,0.5,0.015444222775297006,0.1632216850976227,0.006826609599908006,0.007251124132224325
0.0001302019690601655,1.0,0.941750215117364,0.8806432701339055,1.0,0.5,0.5,0.0005157528651051621,0.005450714675719417,0.00022797155359210035,0.00024214802524149412
0.007655112725547745,1.0,1.0,1.0,1.0,0.5,0.5,0.016941066879823354,0.17904102548294906,0.007488240196811174,0.007953898403641165
3.189439913037631e-05,0.6963823106126363,0.5016204861557985,0.42446296343939816,0.552442887337248,0.5,0.3113850187098639,0.00015398451723357796,0.0016273795546390113,6.806378015119816e-05,7.229634440959022e-05
0.0006330017588286692,1.0,0.9999990097779196,0.9999243824414965,1.0,0.5,0.5,0.002015731674175377,0.02130318406762493,0.00089098774331165,0.0009463940529322579
0.36632185864402644,1.0,1.0,1.0,1.0,0.5,0.5,0.400178624144727,1.0,0.17688576997438674,0.18788545859215988
2.323139437938892e-10,5.072342648795777e-06,5.07232983015804e-06,4.897630613731607e-06,4.897642563062773e-06,4.897642563062773e-06,4.705518931545226e-06,6.728813132479348e-09,7.11132074543111e-08,2.9742500477034982e-09,3.1592045774029347e-09
0.0018863889744546467,1.0,1.0,0.9999999999952988,1.0,0.5,0.5,0.0051297742630542565,0.05421382555588199,0.0022674476235566834,0.0024084494566597348
0.028057961500514192,1.0,1.0,1.0,1.0,0.5,0.5,0.05020865277021077,0.530628250503051,0.02219307996177082,0.023573162537571957
0.21084212742826608,1.0,1.0,1.0,1.0,0.5,0.5,0.2610089303603836,1.0,0.11537039419749298,0.12254473282329607
3.264673653622464e-07,0.007128088455319288,0.007102745043307546,0.006341027940531374,0.006361216614083371,0.006361216614083371,0.005405646635668076,3.0332291299231013e-06,3.205656749947545e-05,1.3407389545153361e-06,1.4241131627375287e-06
0.009561941032428264,1.0,1.0,1.0,1.0,0.5,0.5,0.020396942620937705,0.2155643177301261,0.009015796154377108,0.009576445834415387
0.011720197912231545,1.0,1.0,1.0,1.0,0.5,0.5,0.024205792167769514,0.25581800031178314,0.01069937254791351,0.011364715873437322
5.1626619194112836e-05,1.0,0.6760754632719644,0.5842048110215429,0.8775398253979257,0.5,0.4262831826358743,0.00023288228558939337,0.002461207639667423,0.00010293793799685057,0.00010933916102957359
0.0016941485420345485,1.0,0.9999999999999999,0.9999999999456479,1.0,0.5,0.5,0.0046785807620284,0.049445404081132835,0.0020680124088273376,0.002196612310097437
0.46549251294545735,1.0,1.0,1.0,1.0,0.5,0.5,0.47658189767782444,1.0,0.2106573186080738,0.22375709995328527
0.27538297502170384,1.0,1.0,1.0,1.0,0.5,0.5,0.32191957584579944,1.0,0.14229393727616607,0.15114252358393637
0.06983052259928321,1.0,1.0,1.0,1.0,0.5,0.5,0.10743233021651281,1.0,0.04748692034989306,0.050439907112714365
0.004818696926104732,1.0,1.0,1.0,1.0,0.5,0.5,0.011445772049784654,0.12096420962000758,0.0050592262550367174,0.005373835584324904
0.013441415201315287,1.0,1.0,1.0,1.0,0.5,0.5,0.02710469312858766,0.28645492562942876,0.011980736163048433,0.012725761425534552
0.23376251929642589,1.0,1.0,1.0,1.0,0.5,0.5,0.2829754290706344,1.0,0.12507996088489018,0.13285809149571468
0.010594021105412256,1.0,1.0,1.0,1.0,0.5,0.5,0.02219943588638945,0.2346138997288222,0.009812528887952029,0.010422723604779758
0.1527295553543832,1.0,1.0,1.0,1.0,0.5,0.5,0.20202939001621248,1.0,0.08930043249273914,0.09485360362117325
2.1252755720992863e-08,0.00046403266841215816,0.0004639250256428529,0.0004309342633976865,0.0004310271387774563,0.0004309633805102933,0.0003920283320294343,2.9770167272337223e-07,3.1462488844703514e-06,1.3158921147995168e-07,1.3977212156902983e-07
0.11544859008091896,1.0,1.0,1.0,1.0,0.5,0.5,0.16139010166043374,1.0,0.07133717464160694,0.07577329580637335
0.11924613978829612,1.0,1.0,1.0,1.0,0.5,0.5,0.1655739430238038,1.0,0.0731865038070317,0.07773762599745655
0.048462243737757524,1.0,1.0,1.0,1.0,0.5,0.5,0.07918250677686742,0.8368373322771943,0.03500001707903029,0.03717650244323919
3.002580932139988e-05,0.655583520723445,0.48086606375872576,0.40608443666900895,0.5210103000811848,0.5,0.298546622082679,0.00014610731462523846,0.00154412963638187,6.458192238930916e-05,6.859796639738542e-05
5.8459213564999826e-06,0.12763984689782062,0.11983001024318318,0.10143069698805962,0.10695113121716718,0.1069440397960918,0.07728308033292977,3.594996341061714e-05,0.000379935830533626,1.589049633030439e-05,1.6878651067910047e-05
1.5366297268951159e-09,3.355077345702796e-05,3.35502103445684e-05,3.195985068504825e-05,3.1960361689691515e-05,3.195882505996462e-05,3.021321369021177e-05,3.231190233497448e-08,3.4148711945932945e-07,1.4282411350867395e-08,1.5170566896637064e-08
0.38825671060046446,1.0,1.0,1.0,1.0,0.5,0.5,0.4178435990397317,1.0,0.1846939898475978,0.1961792346934206
0.0020369321089812793,1.0,1.0,0.999999999999311,1.0,0.5,0.5,0.005482066068999506,0.05793700820152745,0.002423166604008163,0.0025738518632968895
0.016329170989515324,1.0,1.0,1.0,1.0,0.5,0.5,0.03186556371513084,0.3367700066129936,0.014085122076336345,0.014961009136134632
0.2066979927621908,1.0,1.0,1.0,1.0,0.5,0.5,0.25711295729377426,1.0,0.11364830772383508,0.12071555794458524
0.04162864416558392,1.0,1.0,1.0,1.0,0.5,0.5,0.06974976983500718,0.7371478081662332,0.030830586639079154,0.03274779486324695
0.011719385074442234,1.0,1.0,1.0,1.0,0.5,0.5,0.024205792167769514,0.25581800031178314,0.01069937254791351,0.011364715873437322
0.10115783409578732,1.0,1.0,1.0,1.0,0.5,0.5,0.14491701001557775,1.0,0.06405578747184852,0.06803911364024869
0.0006435916502389935,1.0,0.9999992143103464,0.999934858992796,1.0,0.5,0.5,0.0020428429903429565,0.0215897089885918,0.0009029714069707736,0.0009591229239009892
0.15385349922888464,1.0,1.0,1.0,1.0,0.5,0.5,0.20331985471828892,1.0,0.08987083987753991,0.09545948194079819
0.027442158232780785,1.0,1.0,1.0,1.0,0.5,0.5,0.04926930142449953,0.5207007512836699,0.02177787066262915,0.023132133337810678
0.00021817213195805867,1.0,0.9914693527739296,0.9689302801277181,1.0,0.5,0.5,0.0008032895274413247,0.008489535031828406,0.0003550676572930395,0.00037714763393011526
1.9460825152242622e-05,0.4249076563740654,0.34617254391804364,0.2900443513021107,0.34254944432977463,0.34254944432977463,0.2126873580888596,0.00010027691797197257,0.0010597728202911584,4.432410622641326e-05,4.708041255236725e-05
0.08589484848239148,1.0,1.0,1.0,1.0,0.5,0.5,0.12725930788829273,1.0,0.05625078228588042,0.05974875213241148
0.45403386394620676,1.0,1.0,1.0,1.0,0.5,0.5,0.46812184800788226,1.0,0.20691783251461351,0.2197850729232391
0.281848003008471,1.0,1.0,1.0,1.0,0.5,0.5,0.3278418407852458,1.0,0.14491167928086504,0.15392305057092942
0.06123551611667387,1.0,1.0,1.0,1.0,0.5,0.5,0.09631806601700364,1.0,0.042574226212792075,0.04522171578502368
0.2642443610069781,1.0,1.0,1.0,1.0,0.5,0.5,0.31146027279111116,1.0,0.13767074712407318,0.1462318391235046
3.977656637320296e-07,0.008684815501925134,0.00864721314448147,0.007695689378721116,0.0077254524638773695,0.007724609189676014,0.006520572525559161,3.5961968952070947e-06,3.800627106450508e-05,1.5895802984173157e-06,1.6884287717460023e-06
0.015185582208547214,1.0,1.0,1.0,1.0,0.5,0.5,0.02996193870610631,0.3166516176019295,0.013243687389055235,0.014067249609192164
0.00023873103278688297,1.0,0.994555098736024,0.9772400321115587,1.0,0.5,0.5,0.0008693650722934561,0.0091878519320326,0.0003842741738895367,0.0004081703655235442
0.09450681380027237,1.0,1.0,1.0,1.0,0.5,0.5,0.1375074943076298,1.0,0.06078065528821723,0.06456031649132817
0.009078325681159462,1.0,1.0,1.0,1.0,0.5,0.5,0.019540763632860093,0.20651582243111175,0.008637350454370833,0.0091744663879726
2.5681108645580595e-08,0.0005607213261676067,0.0005605641593788846,0.0005192912325253651,0.0005194261034655131,0.0005194004223568675,0.0004707090403648467,3.4818281610123424e-07,3.6797569416688383e-06,1.5390273693290334e-07,1.6347321953266318e-07
0.012790982771030378,1.0,1.0,1.0,1.0,0.5,0.5,0.025998275232664955,0.27476178988396893,0.011491680602292272,0.012206293814753749
0.10547145235267558,1.0,1.0,1.0,1.0,0.5,0.5,0.14987698174871408,1.0,0.06624817948414581,0.0703678401325149
0.00047415877146340837,1.0,0.9999681743447194,0.9992851690419555,1.0,0.5,0.5,0.0015745241694359803,0.016640299217474428,0.0006959665090788058,0.0007392453714167652
0.06918455107330836,1.0,1.0,1.0,1.0,0.5,0.5,0.10662238497582081,1.0,0.04712891075394553,0.05005963459489263
0.04750677951048961,1.0,1.0,1.0,1.0,0.5,0.5,0.0779167222717616,0.8234599365415994,0.03444051876178305,0.03658221157443295
0.13843136355940172,1.0,1.0,1.0,1.0,0.5,0.5,0.18688793911184193,1.0,0.0826076532183011,0.08774463208877707
0.013440521409248325,1.0,1.0,1.0,1.0,0.5,0.5,0.02710469312858766,0.28645492562942876,0.011980736163048433,0.012725761425534552
3.12243389831016e-06,0.06817522173570403,0.06590331424565143,0.056393588540783024,0.05804604616958588,0.05803667886789095,0.044273084440888746,2.0968128275159788e-05,0.00022160087174402163,9.26826994520322e-06,9.844619775025386e-06
2.8233006202474507e-05,0.6164394574248284,0.46014147233738645,0.38802925404952704,0.4910638668068546,0.4909647719200847,0.2851533626449925,0.00013859857012058378,0.0014647737536774594,6.126292938690821e-05,6.507258093302292e-05
0.00010783456079530761,1.0,0.9050672711516847,0.8306675547113155,1.0,0.5,0.5,0.000437950931528971,0.004628467879171572,0.0001935817733894888,0.00020561970741701983
0.1099345039340131,1.0,1.0,1.0,1.0,0.5,0.5,0.15501062091918322,1.0,0.0685173354626288,0.07277810417860608
6.667741407179675e-05,1.0,0.7668056835141832,0.6740933602597988,1.0,0.5,0.4841447035753162,0.0002896030751628427,0.0030606591620227154,0.00012800949337714548,0.000135969797744599
7.635799150976955e-05,1.0,0.8112371930757406,0.7211014227566767,1.0,0.5,0.5,0.00032538374528285843,0.0034388058228085514,0.00014382515918864462,0.00015276896493800378
1.249856221015737e-07,0.0027289360729657606,0.0027252160811953585,0.0024709078272439067,0.0024739654038785502,0.0024739654038785502,0.0021640010610666474,1.3370583405025774e-06,1.4130650573088796e-05,5.910025668311062e-07,6.277542185235411e-07
0.01536873796447967,1.0,1.0,1.0,1.0,0.5,0.5,0.030262493486393167,0.31982801944592726,0.013376537722688488,0.014208361276130774
0.23375599613097914,1.0,1.0,1.0,1.0,0.5,0.5,0.2829754290706344,1.0,0.12507996088489018,0.13285809149571468
0.4578511626986116,1.0,1.0,1.0,1.0,0.5,0.5,0.47089934930338145,1.0,0.20814553540931274,0.2210891208487386
0.0012776783639739946,1.0,0.9999999999992469,0.9999999878768785,1.0,0.5,0.5,0.003675630392781899,0.03884576098355076,0.0016246912577053269,0.0017257231153689737
0.00017200987307788173,1.0,0.9766226251576362,0.9373311548078986,1.0,0.5,0.5,0.0006542789466083563,0.006914722336181771,0.00028920244177508685,0.0003071865724798137
0.0008393438372505508,1.0,0.9999999890937373,0.9999956359421439,1.0,0.5,0.5,0.0025667875165693676,0.02712699692548546,0.0011345638143451023,0.001205116966679494
2.318136980884229e-06,0.05061420284062625,0.04935469969820572,0.04250741405476566,0.04343725074780868,0.043434932610827794,0.03374280189375083,1.6308178342506386e-05,0.00017235236687948246,7.2084926803851385e-06,7.656754713556122e-06
0.23671475532217773,1.0,1.0,1.0,1.0,0.5,0.5,0.28560846518241956,1.0,0.1262438077070409,0.13409431244182288
0.007757765374432164,1.0,1.0,1.0,1.0,0.5,0.5,0.017131102996839963,0.18104941500828492,0.007572239398300928,0.008043121117800495
3.75245324725457e-05,0.8193106420055628,0.5592714008943525,0.4756828887239505,0.64564649295085,0.5,0.3479274650854437,0.0001769359215684082,0.0018699406045145585,7.820869190513454e-05,8.307212019721479e-05
0.18031515142306032,1.0,1.0,1.0,1.0,0.5,0.5,0.23098409665873149,1.0,0.10209890614882373,0.10844795376308305
0.1841332385555997,1.0,1.0,1.0,1.0,0.5,0.5,0.23483978116475898,1.0,0.10380318439228217,0.11025821300206648
3.1945422225868178e-06,0.06974963488796058,0.06737281589039112,0.05761549766706375,0.059341816326772726,0.059330050536916416,0.04519318882293571,2.136040704010528e-05,0.00022574665505561896,9.441663842816528e-06,1.0028796218245639e-05
8.251424845146211e-07,0.018016161006892236,0.017854847525904827,0.015695165001968436,0.015819631713114315,0.0158188065706298,0.01295803757681761,6.761232186500527e-06,7.145582700231915e-05,2.988579821925281e-06,3.174425452443203e-06
0.1906093408545529,1.0,1.0,1.0,1.0,0.5,0.5,0.2412337322176158,1.0,0.10662941969553036,0.11326019849879145
1.2499695520569828e-05,0.27291835199612163,0.23884636643684398,0.2001823423307003,0.22337010931906517,0.2233445595615417,0.14809639252771134,6.876775181666834e-05,0.000726769387828638,3.0396517943696353e-05,3.228673349067692e-05
0.020197367606792995,1.0,1.0,1.0,1.0,0.5,0.5,0.03815892093407095,0.40328111469152483,0.01686689319111105,0.017915765427008404
0.20396546329330378,1.0,1.0,1.0,1.0,0.5,0.5,0.25437721628754184,1.0,0.11243906358848887,0.11943111664129498
0.3735872933088723,1.0,1.0,1.0,1.0,0.5,0.5,0.406022832220352,1.0,0.1794690095153713,0.19062933757056252
0.0006327930089235838,1.0,0.9999990052514679,0.9999243355908086,1.0,0.5,0.5,0.002015731674175377,0.02130318406762493,0.00089098774331165,0.0009463940529322579
0.03303392998365175,1.0,1.0,1.0,1.0,0.5,0.5,0.05742952353301536,0.6069417504392403,0.025384827865582632,0.026963390133070916
0.4712327839388667,1.0,1.0,1.0,1.0,0.5,0.5,0.4808130591057157,1.0,0.21252756404823953,0.22574364710321324
0.0859061527418497,1.0,1.0,1.0,1.0,0.5,0.5,0.12725930788829273,1.0,0.05625078228588042,0.05974875213241148
1.64588839793603e-05,0.3593632728053528,0.30188136759625195,0.25278845336239597,0.2914045408545741,0.29138808197059474,0.18545383041005778,8.695138543530292e-05,0.0009189424329609944,3.8433993809476434e-05,4.082402192933524e-05
0.00022205724908938535,1.0,0.9921632915025246,0.9707468662470496,1.0,0.5,0.5,0.0008161217251185842,0.008625151628329346,0.00036073970729685146,0.0003831724018709066
3.322261854621935e-05,0.7253826533381533,0.5158665577610761,0.43712314348395165,0.5746848556125024,0.5,0.32003348445573104,0.00015965938610880585,0.0016873541920163161,7.057216888046556e-05,7.496071795865555e-05
1.6544270155094867e-07,0.0036122759456634133,0.003605759823104404,0.0032565544596149243,0.003261868303778504,0.003261868303778504,0.00282742209465063,1.7001779121833726e-06,1.796826605196333e-05,7.51507604217355e-07,7.982403043179712e-07
0.049936714292328634,1.0,1.0,1.0,1.0,0.5,0.5,0.08122155988220378,0.8583869880092314,0.035901313292257424,0.038133846001028364
0.11733103271446588,1.0,1.0,1.0,1.0,0.5,0.5,0.16353132683657529,1.0,0.07228363265090171,0.07677860955852152
2.548891058103934e-05,0.5565248736264129,0.42680652488528015,0.35886200817602665,0.4445049071791632,0.4444246448910019,0.2636063132291089,0.0001265116784783844,0.0013370338958590582,5.5920317348854436e-05,5.9397737145447026e-05
0.0033766898540990055,1.0,1.0,1.0,1.0,0.5,0.5,0.00844794925366404,0.08928183262208424,0.003734137503302722,0.003966345836388116
0.28184914563196584,1.0,1.0,1.0,1.0,0.5,0.5,0.3278418407852458,1.0,0.14491167928086504,0.15392305057092942
0.009684528567468223,1.0,1.0,1.0,1.0,0.5,0.5,0.020605102474259982,0.21776424727810442,0.009107806356099802,0.00967417771498627
0.18413183515909504,1.0,1.0,1.0,1.0,0.5,0.5,0.23483978116475898,1.0,0.10380318439228217,0.11025821300206648
0.17161139070817594,1.0,1.0,1.0,1.0,0.5,0.5,0.2218713349551346,1.0,0.0980709102158104,0.10416947583243237
0.0068806742556894755,1.0,1.0,1.0,1.0,0.5,0.5,0.015444222775297006,0.1632216850976227,0.006826609599908006,0.007251124132224325
0.40308181186242786,1.0,1.0,1.0,1.0,0.5,0.5,0.4296697135643638,1.0,0.18992133395665817,0.20173164258520326
0.1815874512632784,1.0,1.0,1.0,1.0,0.5,0.5,0.23228139377840049,1.0,0.10267233357860873,0.10905703992999223
0.053492688355606666,1.0,1.0,1.0,1.0,0.5,0.5,0.08603366774215913,0.9092435681817047,0.03802834695335613,0.040393149815656074
0.36632110519386896,1.0,1.0,1.0,1.0,0.5,0.5,0.400178624144727,1.0,0.17688576997438674,0.18788545859215988
0.35910490286188307,1.0,1.0,1.0,1.0,0.5,0.5,0.3945815997274912,1.0,0.1744117898218383,0.1852576333263017
0.0015918620475917145,1.0,0.9999999999999992,0.9999999997986363,1.0,0.5,0.5,0.004434990739048768,0.046871032123270456,0.001960341468469344,0.002082245823696976
0.003093837560658311,1.0,1.0,1.0,1.0,0.5,0.5,0.007853159984334149,0.08299582469339185,0.003471230512448881,0.0036870899044337737
0.030297212788963163,1.0,1.0,1.0,1.0,0.5,0.5,0.053400212396726904,0.5643581278758852,0.0236038036933595,0.02507161249934538
0.02140185527500773,1.0,1.0,1.0,1.0,0.5,0.5,0.039994964066457604,0.4226852671917988,0.017678455537482016,0.018777794993581887
0.23374947249294864,1.0,1.0,1.0,1.0,0.5,0.5,0.2829754290706344,1.0,0.12507996088489018,0.13285809149571468
0.40867961425161625,1.0,1.0,1.0,1.0,0.5,0.5,0.434172935784838,1.0,0.19191183490242153,0.20384592336130541
0.008731437977089876,1.0,1.0,1.0,1.0,0.5,0.5,0.018920692039695302,0.1999626192178423,0.008363268245630637,0.008883340304237543
0.1460084345300836,1.0,1.0,1.0,1.0,0.5,0.5,0.1949113090738214,1.0,0.08615411944084686,0.09151163625593589
0.014290805395668064,1.0,1.0,1.0,1.0,0.5,0.5,0.028506257120542625,0.3012673017436188,0.012600251326846059,0.013383801304444927
2.4957111397245413e-05,0.5449135702474563,0.4201120420759181,0.3531925853703478,0.43570125077311045,0.4356900463317021,0.2593043874173798,0.0001243465591464746,0.0013141519139727952,5.4963297715609885e-05,5.838120499195673e-05
0.015005758489999523,1.0,1.0,1.0,1.0,0.5,0.5,0.029663105504371165,0.3134934101958342,0.013111598022473487,0.013926946230243403
3.10203779131193e-08,0.0006772989313550468,0.0006770696271403143,0.0006258573466910722,0.0006260532670425737,0.0006259912262867475,0.0005648810817979025,4.084744517841725e-07,4.316946816267232e-06,1.805526671324104e-07,1.9178038272452689e-07
2.480087023338645e-07,0.005415022006757597,0.005400387871202894,0.004843746019740802,0.004855514374292399,0.004855514374292399,0.004160841999055245,2.395703631315433e-06,2.5318903345738548e-05,1.0589418221958982e-06,1.1247924008500138e-06
0.0025529141426448468,1.0,1.0,0.9999999999999989,1.0,0.5,0.5,0.0066647542443947,0.07043620351498822,0.0029459349277573166,0.0031291286741974324
0.24269358457492712,1.0,1.0,1.0,1.0,0.5,0.5,0.2912926062868893,1.0,0.12875629491961016,0.13676303933946346
8.589834185040605e-11,1.8755043959617657e-06,1.8755014720150953e-06,1.822244631632941e-06,1.8222474240145139e-06,1.8222474240145139e-06,1.76220448306108e-06,3.0174928074992957e-09,3.189025877027469e-08,1.3337832318940964e-09,1.4167248966564261e-09
0.17530549749501512,1.0,1.0,1.0,1.0,0.5,0.5,0.2257952970782806,1.0,0.09980536832932518,0.10601179168471268
0.0004742243277809657,1.0,0.9999682198875766,0.9992851690419555,1.0,0.5,0.5,0.0015745241694359803,0.016640299217474428,0.0006959665090788058,0.0007392453714167652
0.09779091782557642,1.0,1.0,1.0,1.0,0.5,0.5,0.14128393333405065,1.0,0.062449905679532965,0.06633336966187384
1.6460634789653762e-05,0.35940149999730026,0.3019080546401002,0.25278845336239597,0.2914045408545741,0.29140261768124054,0.18546197217502894,8.695138543530292e-05,0.0009189424329609944,3.8433993809476434e-05,4.082402192933524e-05
0.0013610283139765889,1.0,0.9999999999998783,0.9999999960061906,1.0,0.5,0.5,0.0038887044003810363,0.04109762558540451,0.0017188735993440222,0.0018257622109538365
0.35730320422329853,1.0,1.0,1.0,1.0,0.5,0.5,0.3932215372899684,1.0,0.17381061905218856,0.1846190785925648
0.4980805617181705,1.0,1.0,1.0,1.0,0.5,0.5,0.4986972862545221,1.0,0.2204326971531736,0.23414036301126886
0.015188496511931706,1.0,1.0,1.0,1.0,0.5,0.5,0.02996193870610631,0.3166516176019295,0.013243687389055235,0.014067249609192164
0.0006223674361943559,1.0,0.9999987507921922,0.999912568933156,1.0,0.5,0.5,0.0019871880801701153,0.02100152217242531,0.0008783709884456252,0.0009329927218116643
0.002630722496075573,1.0,1.0,0.9999999999999996,1.0,0.5,0.5,0.0068370624719495164,0.0722572365101006,0.0030220981000634232,0.0032100280736157044
4.754471067349772e-08,0.0010380912128451492,0.001037552608314174,0.0009541947357228908,0.0009546502456131607,0.0009546027009024872,0.0008544259955134276,5.899978563960491e-07,6.235370062064933e-06,2.607891047026779e-07,2.770063444899862e-07
2.3963960109739288e-05,0.5232291050360476,0.4073998403618506,0.3421670948623795,0.41879930585377784,0.4187941668778038,0.2510704100697385,0.000120034206248233,0.001268576975238264,5.305716426223764e-05,5.635653812318282e-05
5.123490457714428e-10,1.1186629065373681e-05,1.1186566635679185e-05,1.074287722147016e-05,1.0742934791735612e-05,1.0742422442689841e-05,1.025927729252737e-05,1.288782150388673e-08,1.3620445481182957e-07,5.696636682880408e-09,6.050883549032173e-09
0.022924815322789702,1.0,1.0,1.0,1.0,0.5,0.5,0.04237540300141861,0.44784284617063824,0.018730650103814736,0.019895420558669618
0.1449094655424551,1.0,1.0,1.0,1.0,0.5,0.5,0.19372671417655,1.0,0.08563050831354235,0.09095546423151692
2.98061364734648e-06,0.06507871837616304,0.06300638902494948,0.05398713326619575,0.055499026113591456,0.055499026113591456,0.042426054656329794,2.0177403971517387e-05,0.00021324413180534417,8.91875633091116e-06,9.473371563736397e-06
0.004009739604854264,1.0,1.0,1.0,1.0,0.5,0.5,0.009811492279956383,0.10369238559665879,0.004336846752489651,0.004606534720421126
0.2916714069323619,1.0,1.0,1.0,1.0,0.5,0.5,0.3364426079995278,1.0,0.14871336492641946,0.1579611450487478
1.987691452335524e-05,0.43399255170293827,0.3520857132908368,0.29500798201133294,0.3495653251372316,0.3495090258500137,0.21633129297116474,0.00010201716872486493,0.0010781645946466689,4.5093326708970936e-05,4.789746721507278e-05
0.47697917258161765,1.0,1.0,1.0,1.0,0.5,0.5,0.484479671740167,1.0,0.21414826930312134,0.22746513634511373
0.0037349622666855284,1.0,1.0,1.0,1.0,0.5,0.5,0.009224226172700092,0.09748588592220368,0.004077265127449326,0.004330810943037216
0.0011064483967469028,1.0,0.9999999999682004,0.9999998849101561,1.0,0.5,0.5,0.0032581135415617555,0.03443324991036115,0.0014401416959610013,0.0015296972900788125
7.564088620975381e-11,1.6515431095037648e-06,1.6515428756802564e-06,1.6065365908701779e-06,1.6065367822089613e-06,1.6065367822089613e-06,1.5543445707242312e-06,2.752050127238466e-09,2.9084937829275198e-08,1.2164530446999374e-09,1.2920985005881013e-09
2.1655456046063567e-06,0.04728252273097519,0.04618216454531343,0.03981359844203636,0.04062780108801986,0.04062130445120604,0.03169925656022785,1.536643572667377e-05,0.000162399595612138,6.792226399108206e-06,7.214602802944575e-06
0.21501977140881545,1.0,1.0,1.0,1.0,0.5,0.5,0.26513150378636274,1.0,0.11719264189072945,0.12448029747364535
0.10030367930952516,1.0,1.0,1.0,1.0,0.5,0.5,0.14402978731225274,1.0,0.06366361992079102,0.06762255904580011
0.00046608247046176746,1.0,0.9999620339010166,0.9991954578999556,1.0,0.5,0.5,0.0015523197987579761,0.016405633164586805,0.0006861517989288828,0.000728820330907659
0.015376573359807905,1.0,1.0,1.0,1.0,0.5,0.5,0.030262493486393167,0.31982801944592726,0.013376537722688488,0.014208361276130774
9.406050372908231e-08,0.002053717038420783,0.0020516097006947343,0.0018679879156831003,0.001869734693126698,0.001869640632622969,0.0016470934807999603,1.0458370040987566e-06,1.1052888878259894e-05,4.622777744140835e-07,4.910246406781611e-07
0.00031770724603228225,1.0,0.9990297164235263,0.9929816947525424,1.0,0.5,0.5,0.001112204587120226,0.011754292172826931,0.0004916133768570716,0.0005221844853557527
0.00020650752076762196,1.0,0.9889943976566993,0.9629687770769921,1.0,0.5,0.5,0.000766846150185124,0.008104384575703165,0.00033895906363637585,0.0003600373230956414
0.37906742926263104,1.0,1.0,1.0,1.0,0.5,0.5,0.4103844311161668,1.0,0.18139691053870685,0.19267712563142317
0.00735486281565188,1.0,1.0,1.0,1.0,0.5,0.5,0.01636109841432149,0.17291165065975558,0.007231884253760956,0.007681600898139221
0.19060096878039712,1.0,1.0,1.0,1.0,0.5,0.5,0.2412337322176158,1.0,0.10662941969553036,0.11326019849879145
0.2689952030485617,1.0,1.0,1.0,1.0,0.5,0.5,0.3160417178600456,1.0,0.13969582390158924,0.14838284583864644
0.20259839865228307,1.0,1.0,1.0,1.0,0.5,0.5,0.2530004996403299,1.0,0.11183053137440797,0.11878474268974847
1.073288262137954e-06,0.02343417591552009,0.023161740247291673,0.020243804931170728,0.020451507835038716,0.020451507835038716,0.016564057749575044,8.42465408433459e-06,8.903563850484652e-05,3.7238406415642173e-06,3.955408661565748e-06
0.09695758866172705,1.0,1.0,1.0,1.0,0.5,0.5,0.14036429054748212,1.0,0.06204340789931986,0.06590159370916102
0.003526150622326552,1.0,1.0,1.0,1.0,0.5,0.5,0.008774033347015668,0.0927280400470066,0.0038782722282700473,0.004119443617535023
0.32900636254487803,1.0,1.0,1.0,1.0,0.5,0.5,0.36911359694481716,1.0,0.16315449867703719,0.1733003045397482
0.45212903932641163,1.0,1.0,1.0,1.0,0.5,0.5,0.4665534161521115,1.0,0.20622455891197342,0.21904868791736365
0.0025909640069098554,1.0,1.0,0.9999999999999993,1.0,0.5,0.5,0.0067525396402113155,0.07136396015516491,0.002984737568364908,0.003170344267324001
0.3412840551804829,1.0,1.0,1.0,1.0,0.5,0.5,0.37954639960004405,1.0,0.1677659752010637,0.17819854695703913
